,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
94109,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
644383,71.0,8.0,7.0,191.0,293.0,361.0,43.0,117.0,203.0,292.0,43.0,No,5.0,0.97,0.9,1.0,No,No,No,Yes,No,No
257623,140.0,8.0,0.0,0.0,0.0,0.0,6.0,9.0,28.0,53.0,18.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1559397,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,No
1465505,175.0,4.0,1.0,0.0,0.0,0.0,7.0,22.0,38.0,50.0,6.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
626237,68.0,2.0,0.0,80.0,120.0,200.0,13.0,14.0,16.0,16.0,9.0,No,0.0,0.96,0.95,0.0,Yes,No,No,Yes,No,No
80281,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.49,0.45,0.0,No,No,Yes,Yes,No,No
1121848,62.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,16.0,31.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1676597,22.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,22.0,1.0,No,0.0,1.0,0.88,0.0,No,No,No,Yes,No,No
1242456,42.0,2.0,0.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.25,0.31,0.0,No,No,No,Yes,No,No
4636,119.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0,37.0,38.0,3.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,No
587678,3.0,12.0,0.0,1.0,4.0,6.0,0.0,2.0,3.0,6.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
933725,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,No,0.0,0.87,0.78,0.0,No,No,No,Yes,No,No
1126998,1592.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,41.0,55.0,5.0,No,0.0,0.93,0.9,0.0,No,No,No,Yes,No,No
66704,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,No,0.0,0.82,0.87,0.0,No,No,No,Yes,No,No
1198987,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.87,0.9,0.0,No,No,No,Yes,No,No
461421,64.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,25.0,34.0,2.0,No,0.0,0.83,0.71,0.0,No,No,No,Yes,No,No
1683483,51.0,8.0,0.0,44.0,104.0,153.0,12.0,50.0,101.0,140.0,16.0,No,0.0,0.76,0.84,0.0,No,No,No,Yes,No,No
377308,165.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,No,0.0,0.9,0.94,0.0,Yes,No,No,Yes,No,No
1438097,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,No
586291,256.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,No,0.0,0.96,0.97,0.0,No,No,No,Yes,No,No
611164,207.0,12.0,3.0,0.0,0.0,39.0,12.0,73.0,166.0,309.0,45.0,No,0.0,0.94,0.96,0.0,No,No,No,Yes,No,No
1328695,738.0,2.0,11.0,0.0,0.0,0.0,56.0,134.0,217.0,385.0,66.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
986253,75.0,8.0,27.0,230.0,397.0,573.0,51.0,169.0,306.0,478.0,54.0,No,8.0,0.3,0.3,0.0,No,No,No,Yes,No,No
6616,29.0,4.0,0.0,0.0,6.0,12.0,4.0,8.0,24.0,38.0,0.0,No,0.0,0.77,0.8,0.0,No,No,No,Yes,No,No
704787,7.0,12.0,0.0,4.0,5.0,6.0,0.0,3.0,12.0,20.0,0.0,No,0.0,0.69,0.69,0.0,No,No,Yes,Yes,No,No
726604,100.0,9.0,20.0,25.0,65.0,105.0,10.0,49.0,97.0,145.0,20.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
892265,8.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,No,0.0,0.94,0.93,0.0,No,No,No,Yes,No,No
205057,12.0,12.0,0.0,36.0,59.0,82.0,5.0,30.0,55.0,79.0,0.0,No,0.0,0.93,0.94,0.0,No,No,No,Yes,No,No
1468094,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1640100,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.97,0.0,No,No,Yes,Yes,No,No
1232794,30.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,No,0.0,0.98,0.99,0.0,Yes,No,No,Yes,No,No
468159,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.5,0.66,0.0,No,No,No,Yes,No,No
1491281,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.42,0.0,Yes,No,Yes,Yes,No,No
1207769,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,No,No,No,Yes,No,No
1295528,12.0,12.0,0.0,6.0,12.0,18.0,4.0,8.0,12.0,16.0,0.0,No,0.0,0.77,0.73,0.0,No,No,No,Yes,No,No
739050,33.0,4.0,0.0,27.0,81.0,135.0,8.0,33.0,65.0,94.0,0.0,No,0.0,0.77,0.85,0.0,No,No,No,Yes,No,No
631851,27.0,2.0,0.0,55.0,55.0,55.0,21.0,21.0,21.0,21.0,1.0,No,0.0,0.71,0.71,0.0,Yes,No,No,Yes,No,No
819118,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
1381578,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,1.0,0.98,0.0,Yes,No,No,Yes,No,No
306065,0.0,2.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.69,0.69,0.0,Yes,No,No,Yes,No,No
871291,2095.0,2.0,0.0,0.0,93.0,220.0,3.0,7.0,9.0,16.0,1.0,No,0.0,0.83,0.92,0.0,No,No,No,Yes,No,No
180997,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.94,0.0,No,No,No,Yes,No,No
1254388,-1990.0,8.0,0.0,5450.0,5450.0,5930.0,6022.0,6154.0,6339.0,8553.0,1868.0,No,0.0,0.97,0.96,2420.0,No,No,No,Yes,No,No
620890,64.0,14.0,10.0,50.0,100.0,200.0,23.0,71.0,155.0,236.0,28.0,No,0.0,0.44,0.38,0.0,No,No,No,Yes,No,No
270973,19.0,8.0,0.0,13.0,26.0,39.0,3.0,9.0,22.0,41.0,3.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
359196,2270.0,2.0,20.0,0.0,0.0,0.0,180.0,459.0,950.0,1512.0,232.0,No,0.0,0.9,0.94,0.0,No,No,No,Yes,No,No
917525,9.0,2.0,0.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,1.0,0.0,Yes,No,No,Yes,No,No
521373,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
238821,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,1.0,0.98,0.0,Yes,No,No,Yes,No,No
1341302,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
144097,86.0,8.0,0.0,0.0,33.0,66.0,3.0,22.0,57.0,95.0,21.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
211615,93.0,8.0,28.0,225.0,375.0,525.0,87.0,182.0,307.0,396.0,76.0,No,0.0,0.0,0.12,0.0,No,No,No,Yes,No,No
1487391,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
678280,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,No,No,No,Yes,No,No
1620398,4.0,9.0,0.0,8.0,18.0,26.0,1.0,5.0,15.0,25.0,5.0,No,0.0,0.58,0.45,0.0,No,No,No,Yes,No,No
1314540,240.0,8.0,5.0,0.0,0.0,0.0,5.0,19.0,57.0,83.0,17.0,No,0.0,0.46,0.65,0.0,No,No,No,Yes,No,No
334941,10.0,8.0,0.0,0.0,0.0,10.0,0.0,4.0,11.0,14.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
174992,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No,0.0,0.48,0.53,0.0,No,No,No,Yes,No,No
302906,165.0,9.0,288.0,675.0,1407.0,1947.0,174.0,699.0,1445.0,2011.0,207.0,No,0.0,0.91,0.77,0.0,No,No,No,Yes,No,No
510600,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.43,0.45,0.0,No,No,No,Yes,No,No
1102761,65.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
1669265,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.71,0.63,0.0,Yes,No,No,Yes,No,No
1671750,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1390146,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.77,0.0,No,No,Yes,Yes,No,No
722191,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1114046,260.0,12.0,0.0,0.0,0.0,0.0,15.0,40.0,93.0,161.0,0.0,No,0.0,0.95,0.86,0.0,No,No,No,Yes,No,No
1634918,186.0,8.0,0.0,64.0,192.0,320.0,25.0,100.0,228.0,364.0,46.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
454412,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.79,0.77,0.0,Yes,No,No,Yes,No,No
1215532,3.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1451211,138.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.57,0.61,0.0,No,No,No,Yes,No,No
636268,17.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,10.0,0.0,No,0.0,0.94,0.97,0.0,Yes,No,No,Yes,No,No
1621499,487.0,2.0,399.0,728.0,1456.0,2184.0,542.0,1347.0,2880.0,4501.0,115.0,No,0.0,0.78,0.88,0.0,No,No,No,Yes,No,No
1487124,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
1267757,581.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,No,0.0,0.82,0.79,0.0,No,No,No,Yes,No,No
432865,59.0,2.0,0.0,0.0,0.0,12.0,0.0,6.0,9.0,10.0,0.0,No,0.0,0.98,0.93,0.0,Yes,No,No,Yes,No,No
825283,903.0,9.0,155.0,396.0,504.0,1080.0,105.0,1057.0,1992.0,2764.0,252.0,No,252.0,0.65,0.69,0.0,No,No,No,Yes,No,No
285440,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.51,0.47,0.0,No,No,No,Yes,No,No
476499,84.0,8.0,1.0,39.0,96.0,153.0,25.0,60.0,134.0,208.0,17.0,No,0.0,0.23,0.46,0.0,No,No,No,Yes,No,No
763052,11.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,0.0,No,0.0,0.35,0.72,0.0,Yes,No,No,Yes,No,No
499753,30.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,21.0,37.0,1.0,No,0.0,0.8,0.87,0.0,No,No,Yes,Yes,No,No
1144743,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,No
541909,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.87,0.67,0.0,No,No,No,Yes,No,No
517932,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.83,0.0,No,No,No,Yes,No,No
927669,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
923369,427.0,8.0,97.0,694.0,1158.0,1628.0,165.0,471.0,880.0,1495.0,170.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,No
758753,31.0,8.0,0.0,0.0,0.0,4.0,1.0,9.0,22.0,32.0,2.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1123240,24.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
994251,0.0,2.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,No,6.0,0.0,0.55,0.0,Yes,No,No,Yes,No,No
569631,24.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,No,0.0,0.09,0.09,0.0,Yes,No,Yes,Yes,No,No
1269940,1.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,No
1433577,127.0,8.0,54.0,24.0,96.0,144.0,29.0,68.0,145.0,242.0,35.0,No,0.0,0.92,0.91,0.0,No,No,No,Yes,No,No
45758,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.82,0.0,No,No,No,Yes,No,No
812620,54.0,8.0,10.0,50.0,100.0,150.0,21.0,74.0,145.0,232.0,65.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
643059,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
874204,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.94,0.0,Yes,No,No,Yes,No,No
1107983,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
1189209,37.0,,0.0,14.0,42.0,70.0,1.0,35.0,70.0,111.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1191303,270.0,2.0,79.0,351.0,756.0,1161.0,122.0,462.0,1013.0,1503.0,267.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
772097,72.0,8.0,0.0,69.0,105.0,105.0,8.0,38.0,88.0,139.0,22.0,No,0.0,0.95,0.94,0.0,No,No,No,Yes,No,No
605679,120.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.1,0.0,No,No,No,Yes,No,No
1459737,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
1587356,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1016616,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
516763,3.0,8.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,No,0.0,0.85,0.56,0.0,No,No,No,Yes,No,No
725398,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.51,0.53,0.0,Yes,No,No,Yes,No,No
151014,4.0,4.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,0.0,No,0.0,0.22,0.11,0.0,Yes,No,No,Yes,No,No
1569457,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
932196,25.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,25.0,12.0,No,0.0,0.95,0.95,0.0,No,No,No,Yes,No,No
599563,9.0,10.0,0.0,0.0,0.0,0.0,4.0,10.0,14.0,21.0,0.0,No,0.0,0.84,0.86,0.0,No,No,No,Yes,No,No
1161662,12.0,12.0,7.0,10.0,16.0,24.0,3.0,18.0,31.0,45.0,11.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
396978,26.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,No,0.0,1.0,1.0,0.0,Yes,No,No,Yes,No,No
1113805,23.0,2.0,0.0,0.0,28.0,28.0,4.0,9.0,14.0,17.0,1.0,No,0.0,0.5,0.33,0.0,Yes,No,No,Yes,No,No
488895,366.0,4.0,95.0,187.0,404.0,590.0,202.0,697.0,1357.0,2047.0,44.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1319093,331.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,19.0,1.0,No,0.0,0.88,0.9,0.0,No,No,No,Yes,No,No
34336,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
821012,853.0,8.0,20.0,330.0,550.0,770.0,45.0,242.0,423.0,734.0,137.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
948035,0.0,4.0,0.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
633171,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1051575,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
457010,479.0,,0.0,0.0,0.0,0.0,2.0,16.0,16.0,18.0,0.0,No,0.0,-99.0,-99.0,2.0,Yes,No,No,No,No,No
226935,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.66,0.6,0.0,No,No,No,Yes,No,No
368701,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,No,0.0,0.93,0.96,0.0,Yes,No,No,Yes,No,No
844033,356.0,8.0,8.0,0.0,0.0,50.0,11.0,40.0,69.0,101.0,22.0,No,0.0,0.79,0.67,0.0,No,No,No,Yes,No,No
1512691,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.84,0.0,No,No,Yes,Yes,No,No
1268174,28.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,8.0,0.0,No,0.0,0.91,0.86,0.0,No,No,No,Yes,No,No
815012,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.84,0.87,0.0,No,No,No,Yes,No,No
378370,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.76,0.78,0.0,No,No,No,Yes,No,No
1293302,7.0,8.0,0.0,7.0,12.0,17.0,0.0,5.0,11.0,27.0,1.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
1167350,19.0,8.0,0.0,25.0,50.0,75.0,7.0,19.0,41.0,58.0,9.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1047461,227.0,12.0,0.0,0.0,0.0,0.0,18.0,53.0,119.0,183.0,17.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
862397,0.0,9.0,0.0,6.0,6.0,6.0,0.0,5.0,5.0,7.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1655260,398.0,,0.0,0.0,0.0,0.0,2.0,7.0,13.0,18.0,4.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1121671,20.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,No,0.0,0.24,0.14,0.0,Yes,No,No,Yes,No,No
849986,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,3.0,No,0.0,0.64,0.47,0.0,Yes,No,No,Yes,No,No
410250,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.65,0.67,0.0,No,No,Yes,Yes,No,No
1480650,368.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,16.0,1.0,No,0.0,0.75,0.83,0.0,No,No,No,Yes,No,No
494419,1068.0,8.0,461.0,982.0,1720.0,2511.0,431.0,1229.0,2225.0,3268.0,902.0,No,0.0,0.86,0.91,0.0,No,No,No,Yes,No,No
959575,13.0,12.0,0.0,17.0,37.0,53.0,2.0,12.0,29.0,41.0,0.0,No,1.0,0.73,0.76,0.0,No,No,No,Yes,No,No
1533788,46.0,8.0,13.0,59.0,104.0,149.0,28.0,70.0,121.0,166.0,26.0,No,0.0,0.97,0.96,1.0,No,No,No,Yes,No,No
961950,1.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
716163,25.0,8.0,0.0,19.0,19.0,26.0,7.0,11.0,24.0,45.0,4.0,No,0.0,0.17,0.33,0.0,No,No,No,Yes,No,No
1072591,156.0,2.0,43.0,383.0,707.0,1037.0,175.0,422.0,749.0,1153.0,73.0,No,0.0,0.7,0.7,0.0,No,No,No,Yes,No,No
509970,37.0,12.0,19.0,0.0,3.0,9.0,30.0,52.0,84.0,121.0,9.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
246607,2.0,2.0,46.0,89.0,155.0,221.0,7.0,155.0,285.0,647.0,0.0,No,0.0,0.96,0.81,0.0,No,No,No,Yes,No,No
1127286,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
1034283,39.0,8.0,0.0,0.0,100.0,100.0,4.0,16.0,47.0,69.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1179463,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.95,0.89,0.0,No,No,No,Yes,No,No
116356,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.93,0.96,0.0,Yes,No,No,Yes,No,No
246866,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,No,0.0,0.76,0.77,0.0,No,No,No,Yes,No,No
420889,12.0,8.0,0.0,1.0,7.0,7.0,4.0,7.0,9.0,21.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1355437,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.92,0.75,0.0,No,No,No,Yes,No,No
1060562,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
976737,6.0,2.0,0.0,5.0,15.0,25.0,1.0,6.0,14.0,20.0,0.0,No,0.0,0.92,0.92,0.0,No,No,No,Yes,No,No
547763,12544.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
1276687,7.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1439375,2565.0,8.0,0.0,0.0,0.0,0.0,20.0,141.0,257.0,400.0,25.0,No,0.0,0.83,0.86,0.0,Yes,No,No,Yes,No,No
1283566,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1065379,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
60121,8.0,9.0,0.0,8.0,8.0,8.0,4.0,6.0,8.0,17.0,1.0,No,0.0,0.5,0.39,0.0,No,No,No,Yes,No,No
573441,29.0,9.0,0.0,16.0,48.0,64.0,8.0,17.0,32.0,49.0,0.0,No,0.0,0.86,0.84,0.0,No,No,No,Yes,No,No
1053271,6.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,No,0.0,0.85,0.8,0.0,No,No,No,Yes,No,No
1255296,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.79,0.9,0.0,Yes,No,No,Yes,No,No
770975,119.0,8.0,0.0,75.0,112.0,149.0,33.0,79.0,130.0,194.0,27.0,No,0.0,0.93,0.95,0.0,No,No,No,Yes,No,No
1349626,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,No,0.0,0.95,0.77,0.0,No,No,No,Yes,No,No
90853,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,No,0.0,0.55,0.77,0.0,No,No,No,Yes,No,No
938203,843.0,8.0,0.0,0.0,0.0,2000.0,0.0,126.0,504.0,816.0,103.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
1615122,33.0,9.0,0.0,6.0,24.0,54.0,9.0,29.0,49.0,59.0,3.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,No
438644,6.0,2.0,0.0,5.0,10.0,15.0,2.0,6.0,8.0,14.0,0.0,No,0.0,0.1,0.17,0.0,No,No,No,Yes,No,No
200955,4076.0,10.0,12.0,0.0,0.0,0.0,127.0,498.0,1090.0,2472.0,136.0,No,0.0,0.0,0.5,0.0,No,No,Yes,Yes,No,No
1463667,1322.0,8.0,255.0,1764.0,3696.0,6216.0,848.0,2971.0,5794.0,8452.0,763.0,No,0.0,0.88,0.63,0.0,No,No,No,Yes,No,No
1041114,4.0,2.0,0.0,10.0,10.0,15.0,8.0,10.0,19.0,21.0,0.0,No,0.0,0.65,0.67,0.0,Yes,No,No,Yes,No,No
