national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder,
1353,5,4,0,0,0,0,0,0,0,0,2,No,0,0.7,0.66,0,Yes,No,Yes,Yes,No,No
1354,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
1355,250,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1356,11,2,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
1357,8,8,0,8,16,24,3,7,15,21,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
1358,1,9,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1359,23,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1360,31,12,6,0,0,2,0,2,17,28,1,No,0,0.65,0.75,0,No,No,No,Yes,No,No
1361,95,9,8,80,170,260,27,107,241,342,144,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1362,34,,0,0,0,0,0,3,10,19,6,No,0,-99,-99,0,No,No,No,No,No,No
1363,13,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
1364,5,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1365,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1366,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1367,10,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1368,494,8,135,126,414,702,67,231,557,882,47,No,0,0.61,0.6,0,No,No,No,Yes,No,No
1369,4,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1370,0,9,0,3,5,6,1,2,3,4,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
1371,3,9,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,No,Yes,No,No
1372,3,8,0,25,39,53,11,22,36,51,0,No,0,0.51,0.57,0,No,No,No,Yes,No,Yes
1373,15,8,0,0,0,0,0,0,0,2,0,No,0,0.68,0.77,0,Yes,No,No,Yes,No,No
1374,815,4,0,0,0,0,4,4,18,30,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1375,177,2,0,0,0,0,0,0,1,1,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1376,21,2,0,0,0,0,0,0,3,4,3,No,0,0.83,0.86,0,No,No,No,Yes,No,No
1377,14,6,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1378,7,4,0,0,0,0,0,0,0,0,1,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
1379,8,8,0,0,15,15,1,4,11,17,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1380,0,,0,0,0,0,0,0,0,0,3,No,0,-99,-99,0,No,No,No,No,No,No
1381,2140,4,0,0,0,0,0,0,0,100,1,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1382,0,0,0,6,9,12,1,3,7,8,2,No,0,0,0,0,No,No,No,No,No,Yes
1383,14,8,0,0,0,0,0,0,0,0,0,No,0,0,0.79,0,No,No,Yes,Yes,No,No
1384,8,8,0,0,0,0,1,1,7,13,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
1385,48,2,10,62,114,187,16,54,131,197,15,No,0,0.83,0.69,0,No,No,No,Yes,No,No
1386,18,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
1387,98,2,0,0,0,0,2,10,35,55,0,No,0,0.9,0.95,0,No,No,No,Yes,No,No
1388,2,8,0,0,0,0,0,0,0,1,0,No,0,0.81,0.75,0,No,No,No,Yes,No,No
1389,17,9,0,0,0,4,0,3,9,22,0,No,0,0.96,0.95,0,No,No,No,Yes,No,No
1390,1,10,0,1,1,1,0,0,0,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1391,7,2,0,6,12,24,2,11,18,21,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1392,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1393,20,2,0,0,0,0,0,0,0,0,0,No,0,0.78,0.75,0,No,No,Yes,Yes,No,No
1394,146,,0,0,0,0,0,0,1,3,3,No,0,-99,-99,0,No,No,No,Yes,No,No
1395,11,8,0,0,0,1,1,2,7,10,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1396,4722,,0,0,0,0,10,55,191,337,22,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1397,0,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1398,29,10,0,0,0,0,1,2,2,5,1,No,0,0.77,0.84,0,No,No,No,Yes,No,No
1399,5,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.93,0,Yes,No,No,Yes,No,No
1400,104,8,17,189,263,374,47,138,236,350,61,No,0,0.97,0.96,0,No,No,No,Yes,No,No
1401,0,8,0,0,0,0,1,2,8,12,0,No,0,0.87,0.92,0,Yes,No,No,Yes,No,No
1402,12,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1403,5105,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1404,323,8,6,204,362,362,54,170,390,598,71,No,0,1,0.81,0,No,No,No,Yes,No,No
1405,0,,0,0,1,2,0,0,0,0,38,No,0,-99,-99,0,Yes,No,Yes,No,No,No
1406,8,,0,0,0,0,1,2,3,7,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1407,1,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1408,2,8,0,0,0,0,0,0,0,0,0,No,0,0.38,0.18,0,No,No,No,Yes,No,No
1409,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1410,12,8,12,24,48,72,3,25,41,76,17,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1411,6,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1412,34,,0,0,0,0,0,0,0,1,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1413,687,8,408,0,0,45,56,177,472,587,39,No,0,0.61,0.6,0,No,No,No,Yes,No,No
1414,4,2,4,14,29,44,2,10,31,31,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1415,225,8,8,216,432,684,80,275,575,865,126,No,0,1,1,0,No,No,No,Yes,No,No
1416,27,8,0,0,0,0,0,2,7,13,1,No,0,0.96,0.98,0,No,No,No,Yes,No,No
1417,54,2,0,0,0,0,1,3,7,10,1,No,0,0.96,0.96,0,No,No,No,Yes,No,No
1418,4,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,Yes,Yes,No,No
1419,96,8,0,0,0,0,13,46,79,110,28,No,0,0.94,0.96,0,No,No,No,Yes,No,No
1420,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1421,99,8,0,0,0,0,0,1,3,4,0,No,0,0.66,0.67,0,No,No,No,Yes,No,No
1422,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1423,0,,0,6,7,7,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1424,1,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1425,33,12,0,160,304,484,33,98,129,141,16,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
1426,10,4,0,4,14,22,0,0,0,0,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
1427,0,2,0,3,3,3,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
1428,4,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.8,0,Yes,No,No,Yes,No,No
1429,90,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
1430,497,,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1431,319,8,0,0,0,0,4,33,77,109,18,No,0,0.07,0.2,0,Yes,No,No,Yes,No,No
1432,20,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.8,0,No,No,No,Yes,No,No
1433,381,8,0,0,0,0,0,1,3,10,0,No,0,0.95,0.95,0,No,No,No,Yes,No,No
1434,8545,8,0,0,0,0,0,130,169,216,0,No,0,0,0.33,0,No,No,No,Yes,No,No
1435,41,8,0,0,0,0,0,0,0,7,0,No,0,0.94,0.96,0,No,No,No,Yes,No,No
1436,29,,0,0,0,0,0,3,10,18,18,No,0,-99,-99,0,No,No,No,No,No,No
1437,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1438,198,8,0,0,0,0,6,16,21,32,3,No,0,0.96,0.96,0,No,No,Yes,Yes,No,No
1439,431,8,0,0,0,0,0,0,0,0,0,No,0,0.63,0.76,0,No,No,No,Yes,No,No
1440,1,2,0,0,0,1,0,0,0,1,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
1441,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1442,7,8,0,0,0,0,0,0,3,4,0,No,0,0.7,0.71,0,No,No,Yes,Yes,No,No
1443,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1444,6,2,0,7,14,35,3,16,38,52,2,No,0,1,0.99,0,No,No,No,Yes,No,No
1445,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1446,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1447,2040,16,10,0,0,0,56,196,431,697,142,No,0,0.92,0.9,0,No,No,No,Yes,No,No
1448,100,12,0,0,29,58,9,35,86,290,68,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
1449,43,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1450,381,8,0,0,180,360,65,198,436,682,86,No,0,0.95,0.96,0,No,No,No,Yes,No,No
1451,55,2,0,0,0,0,4,5,13,18,2,No,0,0.86,0.77,0,No,No,Yes,No,No,No
1452,46,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1453,23,12,0,6,11,16,0,11,24,31,11,No,0,0.21,0.26,0,No,No,No,Yes,No,No
1454,3,8,0,3,5,8,0,2,3,7,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
1455,17,2,0,0,0,4,0,5,8,25,0,No,0,0.91,0.94,0,No,No,No,Yes,No,No
1456,8,3,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,Yes,No,No,Yes,No,No
1457,70,4,0,0,0,0,0,20,278,288,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1458,346,8,0,0,0,0,0,0,4,4,1,No,0,0,0,0,No,No,No,Yes,No,No
1459,6,4,0,0,0,0,0,0,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1460,83,2,0,0,0,0,0,0,0,2,0,No,0,1,0.6,0,No,No,No,Yes,No,No
1461,13,8,0,3,4,9,1,6,13,27,13,No,0,0.62,0.58,0,No,No,No,Yes,No,No
1462,331,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
1463,5850,4,860,6000,12000,16800,829,3129,14057,17188,946,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1464,10752,2,0,0,865,2017,13,19,23,70,7,No,0,0.98,0.91,0,No,No,No,Yes,No,No
1465,700,8,0,0,0,0,4,17,38,62,2,No,0,1,0.98,0,Yes,No,No,Yes,No,No
1466,74,8,0,12,38,77,8,28,63,104,25,No,0,1,0.99,0,No,No,No,Yes,No,No
1467,90,12,0,0,0,0,1,6,15,27,14,No,0,0.92,0.9,0,No,No,No,Yes,No,No
1468,0,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1469,16,8,0,0,0,0,0,0,0,0,0,No,0,0.9,0.94,0,No,No,No,Yes,No,No
1470,2,52,0,21,21,21,0,1,2,2,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1471,23,8,0,83,83,83,0,1,2,3,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
1472,3,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
1473,0,,0,2,2,2,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1474,10,8,0,0,0,0,0,0,0,0,0,No,0,0.67,0.42,0,No,No,Yes,Yes,No,No
1475,26,8,0,0,0,0,3,4,7,9,0,No,0,0.91,0.95,0,No,No,No,Yes,No,No
1476,5,8,0,0,2,4,0,1,5,5,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1477,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1478,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1479,19,2,0,0,0,6,2,7,17,25,0,No,0,0.21,0.34,0,No,No,No,Yes,No,No
1480,6,8,0,0,0,0,0,1,1,9,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
1481,10,3,0,0,0,0,0,0,1,1,0,No,0,0.84,0.76,0,No,No,No,Yes,No,No
1482,0,8,0,6,8,10,1,3,6,8,1,No,0,0.99,0.98,0,No,No,Yes,Yes,No,Yes
1483,2,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1484,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
1485,140,8,0,0,0,0,0,3,15,25,3,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1486,2,9,0,4,5,7,0,3,5,6,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1487,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1488,95,2,0,0,0,0,0,4,6,6,0,No,0,0.62,0.58,0,No,No,No,Yes,No,No
1489,2437,8,52,3248,3248,6496,506,1721,3645,5660,501,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1490,7,8,0,0,0,0,0,0,0,0,1,No,0,0.87,0.92,0,No,No,No,Yes,No,No
1491,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1492,33,8,0,43,86,129,5,33,82,122,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1493,51,,0,0,0,0,4,4,9,9,4,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1494,3,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
1495,20,2,0,0,0,0,1,1,6,13,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1496,36,8,0,0,0,0,0,1,4,10,3,No,0,0.66,0.67,0,No,No,No,Yes,No,No
1497,113,26,0,0,0,0,0,0,0,0,200,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1498,45,52,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1499,2,8,0,20,20,20,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
1500,48,,0,0,0,0,0,6,10,11,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1501,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1502,13,4,2,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1503,1,2,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
1504,7,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1505,4,3,0,0,0,0,0,0,0,0,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
1506,1,9,0,1,1,2,0,1,1,1,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1507,0,2,0,0,0,0,0,0,0,0,0,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1508,2,4,2,0,1,2,1,6,13,14,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1509,542,8,0,1500,3000,3000,330,1098,2292,3249,305,No,0,0.93,0.96,0,No,No,No,Yes,No,No
1510,2,8,0,0,0,0,0,0,1,1,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
1511,70,,0,0,0,0,2,10,20,35,9,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1512,5,8,0,0,2,5,0,1,2,5,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
1513,18,8,0,0,0,0,0,1,3,4,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1514,7,8,0,6,14,20,3,9,18,33,3,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1515,0,12,0,5,5,5,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
1516,10,2,0,0,0,0,0,0,0,0,0,No,0,0.89,0.89,0,Yes,No,No,Yes,No,No
1517,14,4,0,0,0,0,0,1,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1518,4,4,4,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1519,22,,0,0,2,2,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1520,20,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1521,2,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1522,3,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1523,83,8,8,57,141,204,24,73,141,218,24,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1524,35,,0,0,0,0,7,26,50,72,16,No,0,-99,-99,0,No,No,No,No,No,No
1525,48,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1526,215,8,0,250,250,500,30,127,263,339,51,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1527,121,8,0,0,0,0,0,0,0,0,0,No,0,1,0.93,0,No,No,No,Yes,No,No
1528,59,8,0,0,0,0,0,4,6,15,2,No,0,0.63,0.68,0,No,No,Yes,Yes,No,No
1529,8,8,0,0,0,0,0,0,0,0,1,No,0,0.66,0.75,0,No,No,No,Yes,No,No
1530,14,52,0,0,0,0,0,0,0,0,1,No,0,1,1,0,Yes,No,No,Yes,No,No
1531,13,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
1532,48,12,1,0,0,0,5,17,29,47,1,No,0,0.57,0.68,0,No,No,No,Yes,No,No
1533,8,2,0,0,2,6,0,6,15,17,0,No,0,0.41,0.26,0,No,No,No,Yes,No,No
1534,10,2,0,0,0,0,0,2,2,2,0,No,0,0.99,0.93,0,Yes,No,No,Yes,No,No
1535,2,9,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
1536,58,2,0,0,0,0,0,1,1,2,0,No,0,0.8,0.83,0,No,No,No,Yes,No,No
1537,50,6,0,0,0,0,2,43,92,103,10,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1538,20,12,0,0,0,0,2,3,7,14,7,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1539,-1,2,0,24,24,24,22,22,22,22,0,No,0,0.25,0.16,1,Yes,No,No,Yes,No,No
1540,272,12,0,0,0,0,13,31,71,111,20,No,0,0.92,0.9,0,No,No,No,Yes,No,No
1541,91,,0,0,0,0,2,3,3,3,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1542,143,8,1,0,147,147,15,49,102,159,22,No,0,0.76,0.71,0,No,No,No,Yes,No,No
1543,13,8,0,0,0,0,0,1,1,1,2,No,0,-99,-99,0,No,No,No,Yes,No,No
1544,27,8,0,0,0,0,0,18,18,18,0,No,0,0.81,0.91,0,No,No,No,Yes,No,No
1545,57,8,40,140,240,365,41,123,218,306,46,No,0,0.9,0.86,0,No,No,No,Yes,No,No
1546,9,8,6,0,0,0,0,0,0,0,2,No,0,1,0.99,0,No,No,No,Yes,No,No
1547,24,3,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1548,2,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
1549,3,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
1550,3,4,2,1,4,5,0,2,4,6,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1551,12,2,0,5,25,25,0,0,0,0,0,No,0,0.9,0.91,0,Yes,No,No,Yes,No,No
1552,3,4,2,3,3,3,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
1553,6,2,0,0,0,0,0,1,2,2,1,No,0,1,0.86,0,Yes,No,No,Yes,No,No
1554,60,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,No,Yes,No,No
1555,0,2,0,5,7,7,0,0,0,0,1,No,0,0.96,0.96,0,Yes,No,No,Yes,No,No
1556,5,2,0,0,0,0,0,0,0,0,1,No,0,0.88,0.63,0,Yes,No,Yes,Yes,No,No
1557,4,8,0,0,0,0,0,1,2,2,0,No,0,1,0.92,0,No,No,No,Yes,No,No
1558,21187,,0,0,0,0,1,16,16,16,36,No,0,-99,-99,0,Yes,No,No,No,No,No
1559,2896,8,1073,0,2500,2500,606,1842,3285,4752,1134,No,0,0.95,0.95,0,No,No,No,Yes,No,No
1560,36,8,0,0,0,0,0,0,0,0,2,No,0,0.73,0.76,0,No,No,No,Yes,No,No
1561,63,12,0,0,0,0,0,1,2,2,1,No,0,0.56,0.58,0,No,No,Yes,Yes,No,No
1562,4,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
1563,149,8,0,144,216,288,38,138,257,404,53,No,0,0.41,0.59,0,No,No,No,Yes,No,No
1564,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1565,5,12,0,0,0,0,0,1,1,1,1,No,0,0.86,0.75,0,No,No,No,Yes,No,No
1566,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1567,2,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
1568,3,8,0,0,2,3,1,1,5,5,0,No,0,0.81,0.75,0,No,No,No,Yes,No,No
1569,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
1570,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1571,25373,2,14,2894,10975,14849,52,194,566,781,83,No,0,0.87,0.88,0,No,No,No,Yes,No,No
1572,17,2,0,0,0,0,0,0,2,2,2,No,0,0.8,0.9,0,No,No,No,Yes,No,No
1573,0,3,0,3,3,3,0,0,0,0,1,No,0,0.91,0.91,0,No,No,Yes,Yes,No,No
1574,163,8,52,151,326,504,52,186,347,527,63,No,0,0.92,0.91,0,No,No,No,Yes,No,No
1575,8,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1576,0,8,2,4,6,10,0,4,6,8,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1577,4,8,0,7,11,15,0,5,8,12,0,No,0,1,1,0,No,No,Yes,Yes,No,No
1578,52,8,0,0,0,0,1,5,10,16,0,No,0,1,1,0,No,No,No,Yes,No,No
1579,9,2,0,0,0,0,0,0,3,6,0,No,0,0.18,0.33,0,Yes,No,No,Yes,No,No
1580,5,4,0,0,0,0,1,1,1,1,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
1581,13,9,3,1,1,1,1,3,6,9,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1582,24,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,Yes,No,No,No,No,No
1583,8,12,0,11,27,37,1,6,15,29,0,No,0,0.7,0.76,0,No,No,No,Yes,No,No
1584,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,No,No,No
1585,504,8,225,1333,2333,3083,373,1008,1846,2730,285,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1586,187,4,31,378,810,1251,61,428,947,1160,62,No,0,0.97,0.98,0,No,No,No,Yes,No,No
1587,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
1588,3,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1589,60,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1590,35,8,0,0,0,0,10,12,12,13,0,No,0,0.86,0.89,0,No,No,No,Yes,No,No
1591,463,8,50,432,936,1320,143,494,1044,1608,160,No,0,0.96,0.97,0,No,No,No,Yes,No,No
1592,7,8,0,0,0,3,1,5,7,9,0,No,0,0.68,0.49,0,No,No,No,Yes,No,No
1593,11,4,0,0,0,0,0,0,0,0,0,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
1594,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1595,1,2,0,0,0,0,1,3,3,3,0,No,0,0.79,0.87,0,No,No,No,Yes,No,No
1596,71,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.96,0,Yes,No,No,Yes,No,No
1597,63,12,2,80,176,272,18,77,202,330,21,No,0,0.73,0.79,0,No,No,No,Yes,No,No
1598,57,8,0,0,0,0,0,0,0,0,0,No,0,1,1,0,No,No,Yes,Yes,No,No
1599,190,8,0,0,0,0,1,1,12,12,2,No,0,-99,0,0,No,No,No,Yes,No,No
1600,5,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1601,132,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
1602,2,8,0,0,2,3,0,1,1,3,1,No,0,0.35,0.36,0,No,No,No,Yes,No,No
1603,11,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
1604,206,8,0,0,0,0,2,20,45,69,51,No,0,0.95,0.95,0,No,No,No,Yes,No,No
1605,201,8,1009,0,0,0,26,409,475,559,76,No,0,0.82,0.83,1,No,No,No,Yes,No,No
1606,4963,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1607,2081,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.92,0,No,No,No,Yes,No,No
1608,39,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1609,3,8,12,12,24,44,3,13,17,29,0,No,0,0.78,0.75,0,No,No,No,Yes,No,No
1610,12,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1611,-8,8,0,17,20,24,2,4,9,9,7,No,0,0.5,0.46,8,No,No,No,Yes,No,No
1612,5,8,0,0,0,0,0,0,1,3,1,No,0,0.5,0.46,0,No,No,No,Yes,No,No
1613,31,8,0,0,0,0,0,1,1,1,3,No,0,0.99,0.96,0,No,No,No,Yes,No,No
